fecha,NMT,laeq
2014-02-11,86,57.125
2014-02-12,3,60.05
2014-02-12,4,65.275
2014-02-12,5,61.35
2014-02-12,8,69.05
2014-02-12,10,64.2
2014-02-12,11,68.80000000000001
2014-02-12,12,63.775
2014-02-12,13,57.825
2014-02-12,14,65.125
2014-02-12,16,62.575
2014-02-12,17,54.025
2014-02-12,18,54.1
2014-02-12,19,60.775
2014-02-12,20,62.025
2014-02-12,24,44.2
2014-02-12,27,61.525
2014-02-12,28,68.07499999999999
2014-02-12,29,58.175
2014-02-12,30,60.075
2014-02-12,31,62.025
2014-02-12,47,54.15
2014-02-12,48,62.45
2014-02-12,54,60.9
2014-02-12,55,54.325
2014-02-12,86,56.1
2014-02-13,3,60.75
2014-02-13,4,65.375
2014-02-13,5,60.75
2014-02-13,8,68.925
2014-02-13,10,64.275
2014-02-13,11,68.525
2014-02-13,12,63.974999999999994
2014-02-13,13,56.5
2014-02-13,14,65.7
2014-02-13,16,62.725
2014-02-13,17,54.75
2014-02-13,18,53.825
2014-02-13,19,60.675
2014-02-13,20,61.675
2014-02-13,24,46.199999999999996
2014-02-13,27,61.55
2014-02-13,28,65.19999999999999
2014-02-13,29,57.65
2014-02-13,30,59.75
2014-02-13,31,61.6
2014-02-13,47,54.95
2014-02-13,48,62.349999999999994
2014-02-13,54,59.925000000000004
2014-02-13,55,53.85
2014-02-13,86,56.95
2014-02-14,3,60.975
2014-02-14,4,65.725
2014-02-14,5,61.875
2014-02-14,8,69.3
2014-02-14,10,64.85
2014-02-14,11,69.32499999999999
2014-02-14,12,63.675
2014-02-14,13,56.875
2014-02-14,14,66.025
2014-02-14,16,62.35
2014-02-14,17,54.85
2014-02-14,18,54.125
2014-02-14,19,61.575
2014-02-14,20,62.25
2014-02-14,24,47.825
2014-02-14,27,61.25
2014-02-14,28,66.075
2014-02-14,29,57.925
2014-02-14,30,60.75
2014-02-14,31,62.95
2014-02-14,47,54.8
2014-02-14,48,63.025000000000006
2014-02-14,54,60.575
2014-02-14,55,54.925
2014-02-14,86,57.625
2014-02-15,3,62.525
2014-02-15,4,66.325
2014-02-15,5,62.075
2014-02-15,8,69.6
2014-02-15,10,65.55
2014-02-15,11,69.45
2014-02-15,12,63.95
2014-02-15,13,62.55
2014-02-15,14,65.6
2014-02-15,16,61.95
2014-02-15,17,54.8
2014-02-15,18,54.3
2014-02-15,19,62.075
2014-02-15,20,61.95
2014-02-15,24,44.6
2014-02-15,27,60.7
2014-02-15,28,65.125
2014-02-15,29,56.9
2014-02-15,30,59.15
2014-02-15,31,63.125
2014-02-15,47,55.325
2014-02-15,48,63.2
2014-02-15,54,60.775
2014-02-15,55,53.475
2014-02-15,86,56.35
2014-02-16,3,60.775
2014-02-16,4,65.2
2014-02-16,5,59.825
2014-02-16,8,68.225
2014-02-16,10,62.8
2014-02-16,11,67.75
2014-02-16,12,63.2
2014-02-16,13,55.925000000000004
2014-02-16,14,64.57499999999999
2014-02-16,16,61.1
2014-02-16,17,52.675
2014-02-16,18,53.65
2014-02-16,19,60.225
2014-02-16,20,60.25
2014-02-16,24,46.475
2014-02-16,27,58.925
2014-02-16,28,63.325
2014-02-16,29,56.9
2014-02-16,30,57.925
2014-02-16,31,60.675
2014-02-16,47,53.5
2014-02-16,48,61.55
2014-02-16,54,58.825
2014-02-16,55,51.95
2014-02-16,86,54.125
2014-02-17,3,59.775000000000006
2014-02-17,4,64.875
2014-02-17,5,60.725
2014-02-17,8,68.1
2014-02-17,10,62.8
2014-02-17,11,67.9
2014-02-17,12,62.775
2014-02-17,13,56.625
2014-02-17,14,64.125
2014-02-17,16,61.875
2014-02-17,17,53.75
2014-02-17,18,54.425
2014-02-17,19,60.95
2014-02-17,20,61.25
2014-02-17,24,46.35
2014-02-17,27,61.4
2014-02-17,28,65.925
2014-02-17,29,56.975
2014-02-17,30,60.15
2014-02-17,31,60.825
2014-02-17,47,54.4
2014-02-17,48,61.475
2014-02-17,54,59.55
2014-02-17,55,53.95
2014-02-17,86,55.65
2014-02-18,3,59.5
2014-02-18,4,64.9
2014-02-18,5,60.55
2014-02-18,8,67.85
2014-02-18,10,62.95
2014-02-18,11,68.05
2014-02-18,12,62.875
2014-02-18,13,58.35
2014-02-18,14,63.975
2014-02-18,16,61.3
2014-02-18,17,54.575
2014-02-18,18,53.6
2014-02-18,19,60.825
2014-02-18,20,61.025
2014-02-18,24,45.525
2014-02-18,27,62.5
2014-02-18,28,65.1
2014-02-18,29,56.725
2014-02-18,30,59.9
2014-02-18,31,61.25
2014-02-18,47,55.825
2014-02-18,48,61.475
2014-02-18,54,59.35
2014-02-18,55,54.85
2014-02-18,86,56.425
2014-02-19,3,59.65
2014-02-19,4,65.2
2014-02-19,5,61.45
2014-02-19,8,68.2
2014-02-19,10,63.55
2014-02-19,11,67.8
2014-02-19,12,63.175
2014-02-19,13,59.7
2014-02-19,14,64.675
2014-02-19,16,61.45
2014-02-19,17,54.1
2014-02-19,18,54.025
2014-02-19,19,60.5
2014-02-19,20,60.925
2014-02-19,24,45.575
2014-02-19,27,61.3
2014-02-19,28,65.425
2014-02-19,29,57.075
2014-02-19,30,60.25
2014-02-19,31,60.75
2014-02-19,47,57.675
2014-02-19,48,61.775
2014-02-19,54,59.425
2014-02-19,55,54.125
2014-02-19,86,56.825
2014-02-20,3,60.075
2014-02-20,4,65.3
2014-02-20,5,60.9
2014-02-20,8,68.675
2014-02-20,10,63.575
2014-02-20,11,68.55
2014-02-20,12,63.175
2014-02-20,13,56.425
2014-02-20,14,65.4
2014-02-20,16,61.675
2014-02-20,17,54.4
2014-02-20,18,54.375
2014-02-20,19,61.05
2014-02-20,20,61.65
2014-02-20,24,46.3
2014-02-20,27,60.63333333333333
2014-02-20,28,66.475
2014-02-20,29,59.325
2014-02-20,30,60.025
2014-02-20,31,61.225
2014-02-20,47,55.6
2014-02-20,48,62.3
2014-02-20,54,59.900000000000006
2014-02-20,55,53.45
2014-02-20,86,57.25
2014-02-21,3,61.025
2014-02-21,4,65.825
2014-02-21,5,60.975
2014-02-21,8,69.075
2014-02-21,10,64.025
2014-02-21,11,68.975
2014-02-21,12,63.025
2014-02-21,13,56.8
2014-02-21,14,64.85
2014-02-21,16,62.375
2014-02-21,17,55.3
2014-02-21,18,54.625
2014-02-21,19,60.775
2014-02-21,20,61.775
2014-02-21,24,43.425
2014-02-21,27,61.025
2014-02-21,28,65.725
2014-02-21,29,57.225
2014-02-21,30,60.1
2014-02-21,31,61.8
2014-02-21,47,54.7
2014-02-21,48,62.525
2014-02-21,54,60.0
2014-02-21,55,54.475
2014-02-21,86,57.725
2014-02-22,3,62.175
2014-02-22,4,66.75
2014-02-22,5,60.475
2014-02-22,8,68.45
2014-02-22,10,63.175
2014-02-22,11,67.9
2014-02-22,12,64.125
2014-02-22,13,56.625
2014-02-22,14,64.675
2014-02-22,16,60.6
2014-02-22,17,55.275
2014-02-22,18,54.975
2014-02-22,19,59.85
2014-02-22,20,60.725
2014-02-22,24,46.35
2014-02-22,27,59.2
2014-02-22,28,64.8
2014-02-22,29,56.075
2014-02-22,30,59.3
2014-02-22,31,61.45
2014-02-22,47,53.35
2014-02-22,48,62.1
2014-02-22,54,59.425
2014-02-22,55,52.75
2014-02-22,86,56.3
2014-02-23,3,61.6
2014-02-23,4,65.075
2014-02-23,5,59.775
2014-02-23,8,67.725
2014-02-23,10,62.075
2014-02-23,11,67.0
2014-02-23,12,61.95
2014-02-23,13,55.95
2014-02-23,14,63.724999999999994
2014-02-23,16,59.7
2014-02-23,17,54.625
2014-02-23,18,54.95
2014-02-23,19,59.6
2014-02-23,20,60.25
2014-02-23,24,48.05
2014-02-23,27,58.975
2014-02-23,28,64.075
2014-02-23,29,56.75
2014-02-23,30,58.0
2014-02-23,31,60.35
2014-02-23,47,52.3
2014-02-23,48,60.775
2014-02-23,54,57.9
2014-02-23,55,52.85
2014-02-23,86,54.175
2014-02-24,3,59.65
2014-02-24,4,64.6
2014-02-24,5,61.625
2014-02-24,8,68.25
2014-02-24,10,63.474999999999994
2014-02-24,11,68.225
2014-02-24,12,63.075
2014-02-24,13,56.925
2014-02-24,14,65.25
2014-02-24,16,61.525
2014-02-24,17,54.375
2014-02-24,18,53.175
2014-02-24,19,60.025
2014-02-24,20,61.675
2014-02-24,24,44.575
2014-02-24,27,60.55
2014-02-24,28,66.375
2014-02-24,29,57.45
2014-02-24,30,60.125
2014-02-24,31,61.4
2014-02-24,47,53.7
2014-02-24,48,61.650000000000006
2014-02-24,54,59.075
2014-02-24,55,53.975
2014-02-24,86,56.975
2014-02-25,3,59.6
2014-02-25,4,64.925
2014-02-25,5,60.775
2014-02-25,8,68.55
2014-02-25,10,63.324999999999996
2014-02-25,11,68.325
2014-02-25,12,63.275000000000006
2014-02-25,13,56.65
2014-02-25,14,64.775
2014-02-25,16,61.8
2014-02-25,17,55.075
2014-02-25,18,55.675
2014-02-25,19,60.949999999999996
2014-02-25,20,61.25
2014-02-25,24,46.275
2014-02-25,27,61.675
2014-02-25,28,66.55
2014-02-25,29,56.775
2014-02-25,30,60.975
2014-02-25,31,61.2
2014-02-25,47,54.05
2014-02-25,48,62.15
2014-02-25,54,59.1
2014-02-25,55,56.225
2014-02-25,86,57.0
2014-02-26,3,60.2
2014-02-26,4,64.65
2014-02-26,5,60.575
2014-02-26,8,68.575
2014-02-26,10,63.6
2014-02-26,11,68.325
2014-02-26,12,63.125
2014-02-26,13,56.55
2014-02-26,14,64.225
2014-02-26,16,61.625
2014-02-26,17,54.75
2014-02-26,18,54.175
2014-02-26,19,60.8
2014-02-26,20,61.925000000000004
2014-02-26,24,43.85
2014-02-26,27,60.5
2014-02-26,28,66.3
2014-02-26,29,56.725
2014-02-26,30,60.1
2014-02-26,31,61.400000000000006
2014-02-26,47,55.125
2014-02-26,48,62.099999999999994
2014-02-26,54,59.825
2014-02-26,55,54.85
2014-02-26,86,56.6
2014-02-27,3,59.575
2014-02-27,4,65.25
2014-02-27,5,60.975
2014-02-27,8,68.575
2014-02-27,10,63.849999999999994
2014-02-27,11,68.35
2014-02-27,12,63.725
2014-02-27,13,56.925
2014-02-27,14,65.425
2014-02-27,16,61.3
2014-02-27,17,55.35
2014-02-27,18,54.25
2014-02-27,19,62.475
2014-02-27,20,61.075
2014-02-27,24,44.675
2014-02-27,27,62.95
2014-02-27,28,66.85
2014-02-27,29,57.25
2014-02-27,30,59.725
2014-02-27,31,61.625
2014-02-27,47,54.125
2014-02-27,48,62.425
2014-02-27,54,59.35
2014-02-27,55,53.825
2014-02-27,86,58.4
2014-02-28,3,60.725
2014-02-28,4,66.025
2014-02-28,5,60.85
2014-02-28,8,69.0
2014-02-28,10,63.95
2014-02-28,11,68.65
2014-02-28,12,63.375
2014-02-28,13,58.275
2014-02-28,14,64.7
2014-02-28,16,61.975
2014-02-28,17,55.225
2014-02-28,18,53.5
2014-02-28,19,60.75
2014-02-28,20,61.7
2014-02-28,24,48.675
2014-02-28,27,60.8
2014-02-28,28,65.85
2014-02-28,29,57.425
2014-02-28,30,59.725
2014-02-28,31,62.349999999999994
2014-02-28,47,54.575
2014-02-28,48,62.825
2014-02-28,54,61.075
2014-02-28,55,55.325
2014-02-28,86,57.150000000000006
2014-03-01,3,60.525
2014-03-01,4,66.025
2014-03-01,5,61.225
2014-03-01,8,70.125
2014-03-01,10,64.1
2014-03-01,11,68.6
2014-03-01,12,63.9
2014-03-01,13,56.675
2014-03-01,14,64.9
2014-03-01,16,61.4
2014-03-01,17,55.025
2014-03-01,18,54.25
2014-03-01,19,61.4
2014-03-01,20,61.375
2014-03-01,24,47.25
2014-03-01,27,59.55
2014-03-01,28,65.6
2014-03-01,29,56.5
2014-03-01,30,58.65
2014-03-01,31,63.55
2014-03-01,47,52.574999999999996
2014-03-01,48,63.05
2014-03-01,54,60.75
2014-03-01,55,53.05
2014-03-01,86,57.2
2014-03-02,3,60.15
2014-03-02,4,64.85
2014-03-02,5,59.775
2014-03-02,8,68.125
2014-03-02,10,63.125
2014-03-02,11,67.975
2014-03-02,12,62.675
2014-03-02,13,57.025
2014-03-02,14,64.325
2014-03-02,16,60.85
2014-03-02,17,54.25
2014-03-02,18,59.425
2014-03-02,19,60.35
2014-03-02,20,60.8
2014-03-02,24,47.0
2014-03-02,27,62.175
2014-03-02,28,64.375
2014-03-02,29,56.1
2014-03-02,30,57.175
2014-03-02,31,60.975
2014-03-02,47,52.625
2014-03-02,48,61.675
2014-03-02,54,58.825
2014-03-02,55,51.925
2014-03-02,86,55.45
2014-03-03,3,60.6
2014-03-03,4,64.1
2014-03-03,5,60.425
2014-03-03,8,68.225
2014-03-03,10,63.3
2014-03-03,11,68.25
2014-03-03,12,63.074999999999996
2014-03-03,13,57.849999999999994
2014-03-03,14,64.325
2014-03-03,16,61.825
2014-03-03,17,55.425
2014-03-03,18,53.05
2014-03-03,19,60.45
2014-03-03,20,60.825
2014-03-03,24,50.2
2014-03-03,27,61.099999999999994
2014-03-03,28,65.425
2014-03-03,29,56.975
2014-03-03,30,59.8
2014-03-03,31,61.775
2014-03-03,47,55.25
2014-03-03,48,62.0
2014-03-03,54,61.45
2014-03-03,55,55.525
2014-03-03,86,57.3
2014-03-04,3,59.225
2014-03-04,4,64.0
2014-03-04,5,60.625
2014-03-04,8,68.02499999999999
2014-03-04,10,63.5
2014-03-04,11,67.575
2014-03-04,12,63.125
2014-03-04,13,57.525
2014-03-04,14,64.875
2014-03-04,16,61.575
2014-03-04,17,54.275
2014-03-04,18,53.0
2014-03-04,19,60.25
2014-03-04,20,61.35
2014-03-04,24,45.85
2014-03-04,27,61.525
2014-03-04,28,65.425
2014-03-04,29,56.825
2014-03-04,30,59.449999999999996
2014-03-04,31,61.525000000000006
2014-03-04,47,55.125
2014-03-04,48,61.800000000000004
2014-03-04,54,60.05
2014-03-04,55,54.6
2014-03-04,86,56.275
2014-03-05,3,59.725
2014-03-05,4,64.65
2014-03-05,5,60.15
2014-03-05,8,67.925
2014-03-05,10,63.325
2014-03-05,11,67.775
2014-03-05,12,62.725
2014-03-05,13,58.975
2014-03-05,14,65.725
2014-03-05,16,60.45
2014-03-05,17,57.5
2014-03-05,18,54.425
2014-03-05,19,60.275
2014-03-05,20,60.725
2014-03-05,24,46.05
2014-03-05,27,61.275000000000006
2014-03-05,28,65.1
2014-03-05,29,57.8
2014-03-05,30,58.825
2014-03-05,31,60.95
2014-03-05,47,57.25
2014-03-05,48,61.425
2014-03-05,54,58.675
2014-03-05,55,54.625
2014-03-05,86,56.475
2014-03-06,3,59.8
2014-03-06,4,65.7
2014-03-06,5,60.55
2014-03-06,8,68.1
2014-03-06,10,63.45
2014-03-06,11,68.05
2014-03-06,12,62.625
2014-03-06,13,56.85
2014-03-06,14,65.55
2014-03-06,16,61.0
2014-03-06,17,56.05
2014-03-06,18,55.35
2014-03-06,19,60.2
2014-03-06,20,60.55
2014-03-06,24,45.575
2014-03-06,27,61.6
2014-03-06,28,65.5
2014-03-06,29,57.15
2014-03-06,30,58.5
2014-03-06,31,60.425
2014-03-06,47,54.3
2014-03-06,48,61.8
2014-03-06,54,58.475
2014-03-06,55,55.2
2014-03-06,86,56.275
2014-03-07,3,58.6
2014-03-07,4,65.575
2014-03-07,5,60.95
2014-03-07,8,68.35
2014-03-07,10,63.75
2014-03-07,11,67.975
2014-03-07,12,63.425000000000004
2014-03-07,13,57.325
2014-03-07,14,64.7
2014-03-07,16,60.9
2014-03-07,17,55.375
2014-03-07,18,54.925
2014-03-07,19,60.475
2014-03-07,20,61.225
2014-03-07,24,44.825
2014-03-07,27,62.25
2014-03-07,28,65.69999999999999
2014-03-07,29,57.25
2014-03-07,30,58.7
2014-03-07,31,60.575
2014-03-07,47,54.7
2014-03-07,48,61.7
2014-03-07,54,58.925
2014-03-07,55,56.225
2014-03-07,86,57.625
2014-03-08,4,66.825
2014-03-08,5,60.325
2014-03-08,8,67.825
2014-03-08,10,63.525000000000006
2014-03-08,11,67.525
2014-03-08,12,63.425
2014-03-08,13,59.675
2014-03-08,14,64.4
2014-03-08,16,59.3
2014-03-08,17,55.25
2014-03-08,18,56.325
2014-03-08,19,60.05
2014-03-08,20,60.5
2014-03-08,24,49.875
2014-03-08,27,59.4
2014-03-08,28,64.5
2014-03-08,29,56.55
2014-03-08,30,57.925
2014-03-08,31,60.525
2014-03-08,47,55.325
2014-03-08,48,60.775
2014-03-08,54,58.2
2014-03-08,55,53.25
2014-03-08,86,54.85
2014-03-09,4,64.875
2014-03-09,5,59.0
2014-03-09,8,66.475
2014-03-09,10,62.375
2014-03-09,11,67.275
2014-03-09,12,62.675
2014-03-09,13,55.3
2014-03-09,14,63.599999999999994
2014-03-09,16,59.175
2014-03-09,17,52.825
2014-03-09,18,53.025000000000006
2014-03-09,19,60.125
2014-03-09,20,59.425
2014-03-09,24,49.05
2014-03-09,27,62.8
2014-03-09,28,63.775000000000006
2014-03-09,29,56.425
2014-03-09,30,57.225
2014-03-09,31,59.2
2014-03-09,47,53.1
2014-03-09,48,59.925
2014-03-09,54,57.25
2014-03-09,55,51.900000000000006
2014-03-09,86,54.400000000000006
2014-03-10,3,60.13333333333333
2014-03-10,4,64.275
2014-03-10,5,60.45
2014-03-10,8,67.1
2014-03-10,10,62.625
2014-03-10,11,66.975
2014-03-10,12,62.7
2014-03-10,13,56.4
2014-03-10,14,63.900000000000006
2014-03-10,16,60.125
2014-03-10,17,54.25
2014-03-10,18,54.325
2014-03-10,19,59.675
2014-03-10,20,61.1
2014-03-10,24,45.225
2014-03-10,27,61.5
2014-03-10,28,64.77499999999999
2014-03-10,29,56.35
2014-03-10,30,60.849999999999994
2014-03-10,31,60.125
2014-03-10,47,54.95
2014-03-10,48,60.475
2014-03-10,54,58.475
2014-03-10,55,53.225
2014-03-10,86,55.5
2014-03-11,3,58.65
2014-03-11,4,64.075
2014-03-11,5,60.3
2014-03-11,8,67.325
2014-03-11,10,62.525
2014-03-11,11,67.25
2014-03-11,12,63.175
2014-03-11,13,56.45
2014-03-11,14,64.225
2014-03-11,16,60.025
2014-03-11,17,53.9
2014-03-11,18,55.1
2014-03-11,19,60.324999999999996
2014-03-11,20,60.275
2014-03-11,24,45.525
2014-03-11,27,61.375
2014-03-11,28,65.6
2014-03-11,29,57.725
2014-03-11,30,59.075
2014-03-11,31,60.099999999999994
2014-03-11,47,54.4
2014-03-11,48,60.525
2014-03-11,54,58.2
2014-03-11,55,54.125
2014-03-11,86,56.15
2014-03-12,3,59.475
2014-03-12,4,64.69999999999999
2014-03-12,5,60.225
2014-03-12,8,68.05
2014-03-12,10,62.8
2014-03-12,11,67.55
2014-03-12,12,63.025
2014-03-12,13,56.825
2014-03-12,14,64.675
2014-03-12,16,60.175
2014-03-12,17,54.3
2014-03-12,18,55.0
2014-03-12,19,59.725
2014-03-12,20,60.55
2014-03-12,24,45.1
2014-03-12,27,60.575
2014-03-12,28,64.825
2014-03-12,29,56.475
2014-03-12,30,59.725
2014-03-12,31,60.1
2014-03-12,47,53.825
2014-03-12,48,61.425
2014-03-12,54,58.65
2014-03-12,55,53.525
2014-03-12,86,55.825
2014-03-13,3,59.325
2014-03-13,4,64.75
2014-03-13,5,60.4
2014-03-13,8,68.275
2014-03-13,10,63.1
2014-03-13,11,67.675
2014-03-13,12,63.625
2014-03-13,13,56.825
2014-03-13,14,65.15
2014-03-13,16,60.6
2014-03-13,17,54.825
2014-03-13,18,54.45
2014-03-13,19,60.575
2014-03-13,20,61.25
2014-03-13,24,44.825
2014-03-13,27,62.075
2014-03-13,28,65.32499999999999
2014-03-13,29,56.425
2014-03-13,30,60.15
2014-03-13,31,60.525
2014-03-13,47,55.0
2014-03-13,48,61.275
2014-03-13,54,58.599999999999994
2014-03-13,55,54.25
2014-03-13,86,55.675
2014-03-14,3,60.1
2014-03-14,4,66.05
2014-03-14,5,61.0
2014-03-14,8,68.35
2014-03-14,10,63.7
2014-03-14,11,68.5
2014-03-14,12,63.525
2014-03-14,13,57.175
2014-03-14,14,64.35
2014-03-14,16,60.85
2014-03-14,17,54.825
2014-03-14,18,54.475
2014-03-14,19,60.375
2014-03-14,20,61.075
2014-03-14,24,44.675000000000004
2014-03-14,27,61.35
2014-03-14,28,65.52499999999999
2014-03-14,29,58.6
2014-03-14,30,59.35
2014-03-14,31,61.075
2014-03-14,47,54.925
2014-03-14,48,61.775000000000006
2014-03-14,54,59.025
2014-03-14,55,54.65
2014-03-14,86,56.5
2014-03-15,3,60.125
2014-03-15,4,65.825
2014-03-15,5,60.475
2014-03-15,8,67.55
2014-03-15,10,62.525
2014-03-15,11,66.825
2014-03-15,12,63.199999999999996
2014-03-15,13,56.575
2014-03-15,14,63.675
2014-03-15,16,59.65
2014-03-15,17,56.25
2014-03-15,18,54.975
2014-03-15,19,59.825
2014-03-15,20,60.775
2014-03-15,24,49.65
2014-03-15,27,59.45
2014-03-15,28,64.225
2014-03-15,29,56.2
2014-03-15,30,57.65
2014-03-15,31,60.125
2014-03-15,47,53.900000000000006
2014-03-15,48,61.025
2014-03-15,54,58.55
2014-03-15,55,52.9
2014-03-15,86,54.725
2014-03-16,3,59.5
2014-03-16,4,64.725
2014-03-16,5,59.425
2014-03-16,8,66.95
2014-03-16,10,62.05
2014-03-16,11,65.85
2014-03-16,12,62.15
2014-03-16,13,55.8
2014-03-16,14,63.675
2014-03-16,16,58.9
2014-03-16,17,57.625
2014-03-16,18,54.475
2014-03-16,19,60.1
2014-03-16,20,59.275
2014-03-16,24,49.225
2014-03-16,27,59.975
2014-03-16,28,63.525
2014-03-16,29,55.9
2014-03-16,30,56.7
2014-03-16,31,59.325
2014-03-16,47,55.0
2014-03-16,48,60.425
2014-03-16,54,57.4
2014-03-16,55,51.775
2014-03-16,86,55.1
2014-03-17,3,60.1
2014-03-17,4,64.85
2014-03-17,5,59.775
2014-03-17,8,67.3
2014-03-17,10,62.475
2014-03-17,11,67.175
2014-03-17,12,62.85
2014-03-17,13,56.925
2014-03-17,14,63.8
2014-03-17,16,59.9
2014-03-17,17,54.8
2014-03-17,18,53.1
2014-03-17,19,60.225
2014-03-17,20,60.175
2014-03-17,24,46.075
2014-03-17,27,60.25
2014-03-17,28,64.6
2014-03-17,29,56.125
2014-03-17,30,58.125
2014-03-17,31,59.9
2014-03-17,47,54.625
2014-03-17,48,60.9
2014-03-17,54,57.775
2014-03-17,55,53.375
2014-03-17,86,56.125
2014-03-18,3,59.325
2014-03-18,4,64.4
2014-03-18,5,60.075
2014-03-18,8,67.4
2014-03-18,10,62.55
2014-03-18,11,66.675
2014-03-18,12,62.825
2014-03-18,13,56.675
2014-03-18,14,63.9
2014-03-18,16,60.225
2014-03-18,17,55.775
2014-03-18,18,53.875
2014-03-18,19,61.925
2014-03-18,20,60.15
2014-03-18,24,45.6
2014-03-18,27,62.0
2014-03-18,28,65.42500000000001
2014-03-18,29,55.825
2014-03-18,30,57.95
2014-03-18,31,59.85
2014-03-18,47,54.5
2014-03-18,48,60.925
2014-03-18,54,58.15
2014-03-18,55,53.725
2014-03-18,86,56.325
2014-03-19,3,61.6
2014-03-19,4,64.35
2014-03-19,5,60.925
2014-03-19,8,67.5
2014-03-19,10,63.55
2014-03-19,11,67.425
2014-03-19,12,63.3
2014-03-19,13,56.95
2014-03-19,14,64.025
2014-03-19,16,60.275
2014-03-19,17,54.65
2014-03-19,18,56.9
2014-03-19,19,59.8
2014-03-19,20,60.15
2014-03-19,24,46.175
2014-03-19,27,60.825
2014-03-19,28,64.75
2014-03-19,29,56.15
2014-03-19,30,58.2
2014-03-19,31,60.075
2014-03-19,47,55.275
2014-03-19,48,60.975
2014-03-19,54,58.675
2014-03-19,55,54.45
2014-03-19,86,56.625
2014-03-20,3,60.0
2014-03-20,4,64.7
2014-03-20,5,60.3
2014-03-20,8,67.55
2014-03-20,10,62.875
2014-03-20,11,67.075
2014-03-20,12,62.849999999999994
2014-03-20,13,57.6
2014-03-20,14,64.42500000000001
2014-03-20,16,60.15
2014-03-20,17,56.1
2014-03-20,18,53.0
2014-03-20,19,59.06666666666666
2014-03-20,20,59.36666666666667
2014-03-20,24,46.333333333333336
2014-03-20,27,60.675
2014-03-20,28,64.39999999999999
2014-03-20,29,56.25
2014-03-20,30,58.15
2014-03-20,31,59.725
2014-03-20,47,52.93333333333334
2014-03-20,48,61.025000000000006
2014-03-20,54,58.375
2014-03-20,55,53.325
2014-03-20,86,56.25
2014-03-21,3,60.275
2014-03-21,4,65.55
2014-03-21,5,60.225
2014-03-21,8,68.4
2014-03-21,10,64.8
2014-03-21,11,67.725
2014-03-21,12,63.525000000000006
2014-03-21,13,57.3
2014-03-21,14,64.425
2014-03-21,16,60.6
2014-03-21,17,55.025
2014-03-21,18,58.0
2014-03-21,19,61.76666666666667
2014-03-21,20,62.56666666666666
2014-03-21,24,48.166666666666664
2014-03-21,27,60.525
2014-03-21,28,67.06666666666666
2014-03-21,29,56.425
2014-03-21,30,58.425
2014-03-21,31,60.525
2014-03-21,47,58.9
2014-03-21,48,61.625
2014-03-21,54,58.85
2014-03-21,55,53.525
2014-03-21,86,56.7
2014-03-22,3,60.425
2014-03-22,4,66.7
2014-03-22,5,60.125
2014-03-22,8,67.875
2014-03-22,10,62.325
2014-03-22,11,66.825
2014-03-22,12,64.375
2014-03-22,13,58.025
2014-03-22,14,63.975
2014-03-22,16,59.65
2014-03-22,17,55.05
2014-03-22,18,54.325
2014-03-22,19,61.075
2014-03-22,20,60.125
2014-03-22,24,47.6
2014-03-22,27,59.15
2014-03-22,28,63.85
2014-03-22,29,55.225
2014-03-22,30,57.45
2014-03-22,31,61.1
2014-03-22,47,55.525
2014-03-22,48,60.975
2014-03-22,54,58.8
2014-03-22,55,53.35
2014-03-22,86,55.9
2014-03-23,3,62.050000000000004
2014-03-23,4,64.925
2014-03-23,5,58.9
2014-03-23,8,67.175
2014-03-23,10,62.425
2014-03-23,11,66.575
2014-03-23,12,62.425
2014-03-23,13,56.3
2014-03-23,14,63.3
2014-03-23,16,59.025
2014-03-23,17,56.05
2014-03-23,18,55.55
2014-03-23,19,60.025
2014-03-23,20,59.7
2014-03-23,24,47.475
2014-03-23,27,61.43333333333334
2014-03-23,28,63.65
2014-03-23,29,55.8
2014-03-23,30,56.125
2014-03-23,31,59.95
2014-03-23,47,54.05
