secciones,periodo,municipio_codigo,municipio_nombre,renta_media
2812301041 Rivas-Vaciamadrid sección 01041,2023,28123,Rivas-Vaciamadrid,22.5
2812301045 Rivas-Vaciamadrid sección 01045,2017,28123,Rivas-Vaciamadrid,2.5
2812301045 Rivas-Vaciamadrid sección 01045,2018,28123,Rivas-Vaciamadrid,15.4
2812301045 Rivas-Vaciamadrid sección 01045,2019,28123,Rivas-Vaciamadrid,4.8
2812301045 Rivas-Vaciamadrid sección 01045,2020,28123,Rivas-Vaciamadrid,16.8
"2812701001 Rozas de Madrid, Las sección 01001",2015,28127,"Rozas de Madrid, Las",22.0
"2812701001 Rozas de Madrid, Las sección 01001",2016,28127,"Rozas de Madrid, Las",18.666666666666668
"2812701001 Rozas de Madrid, Las sección 01001",2017,28127,"Rozas de Madrid, Las",18.5
"2812701001 Rozas de Madrid, Las sección 01001",2018,28127,"Rozas de Madrid, Las",24.0
"2812701001 Rozas de Madrid, Las sección 01001",2019,28127,"Rozas de Madrid, Las",13.714285714285714
"2812701001 Rozas de Madrid, Las sección 01001",2020,28127,"Rozas de Madrid, Las",22.0
"2812701001 Rozas de Madrid, Las sección 01001",2021,28127,"Rozas de Madrid, Las",16.166666666666668
"2812701001 Rozas de Madrid, Las sección 01001",2022,28127,"Rozas de Madrid, Las",17.4
"2812701001 Rozas de Madrid, Las sección 01001",2023,28127,"Rozas de Madrid, Las",22.0
"2812701006 Rozas de Madrid, Las sección 01006",2023,28127,"Rozas de Madrid, Las",50.0
"2812701009 Rozas de Madrid, Las sección 01009",2022,28127,"Rozas de Madrid, Las",17.6
"2812701009 Rozas de Madrid, Las sección 01009",2023,28127,"Rozas de Madrid, Las",36.4
"2812701010 Rozas de Madrid, Las sección 01010",2015,28127,"Rozas de Madrid, Las",22.714285714285715
"2812701010 Rozas de Madrid, Las sección 01010",2016,28127,"Rozas de Madrid, Las",25.666666666666668
"2812701010 Rozas de Madrid, Las sección 01010",2018,28127,"Rozas de Madrid, Las",19.444444444444443
"2812701010 Rozas de Madrid, Las sección 01010",2019,28127,"Rozas de Madrid, Las",16.8
"2812701010 Rozas de Madrid, Las sección 01010",2020,28127,"Rozas de Madrid, Las",24.75
"2812701010 Rozas de Madrid, Las sección 01010",2021,28127,"Rozas de Madrid, Las",14.75
"2812701010 Rozas de Madrid, Las sección 01010",2022,28127,"Rozas de Madrid, Las",18.8
"2812701010 Rozas de Madrid, Las sección 01010",2023,28127,"Rozas de Madrid, Las",17.2
"2812701015 Rozas de Madrid, Las sección 01015",2015,28127,"Rozas de Madrid, Las",28.0
"2812701015 Rozas de Madrid, Las sección 01015",2016,28127,"Rozas de Madrid, Las",33.333333333333336
"2812701015 Rozas de Madrid, Las sección 01015",2017,28127,"Rozas de Madrid, Las",9.0
"2812701015 Rozas de Madrid, Las sección 01015",2018,28127,"Rozas de Madrid, Las",12.0
"2812701015 Rozas de Madrid, Las sección 01015",2019,28127,"Rozas de Madrid, Las",18.4
"2812701015 Rozas de Madrid, Las sección 01015",2023,28127,"Rozas de Madrid, Las",13.25
"2812701017 Rozas de Madrid, Las sección 01017",2015,28127,"Rozas de Madrid, Las",24.6
"2812701017 Rozas de Madrid, Las sección 01017",2016,28127,"Rozas de Madrid, Las",33.5
"2812701017 Rozas de Madrid, Las sección 01017",2017,28127,"Rozas de Madrid, Las",7.0
"2812701017 Rozas de Madrid, Las sección 01017",2018,28127,"Rozas de Madrid, Las",32.4
"2812701017 Rozas de Madrid, Las sección 01017",2019,28127,"Rozas de Madrid, Las",17.666666666666668
"2812701017 Rozas de Madrid, Las sección 01017",2020,28127,"Rozas de Madrid, Las",28.5
"2812701017 Rozas de Madrid, Las sección 01017",2021,28127,"Rozas de Madrid, Las",34.0
"2812701028 Rozas de Madrid, Las sección 01028",2021,28127,"Rozas de Madrid, Las",39.0
"2812701029 Rozas de Madrid, Las sección 01029",2015,28127,"Rozas de Madrid, Las",22.714285714285715
"2812701029 Rozas de Madrid, Las sección 01029",2016,28127,"Rozas de Madrid, Las",49.5
"2812701029 Rozas de Madrid, Las sección 01029",2017,28127,"Rozas de Madrid, Las",4.666666666666667
"2812701029 Rozas de Madrid, Las sección 01029",2018,28127,"Rozas de Madrid, Las",73.0
"2812701029 Rozas de Madrid, Las sección 01029",2019,28127,"Rozas de Madrid, Las",16.75
"2812701029 Rozas de Madrid, Las sección 01029",2020,28127,"Rozas de Madrid, Las",25.0
"2812701029 Rozas de Madrid, Las sección 01029",2021,28127,"Rozas de Madrid, Las",74.0
"2812701029 Rozas de Madrid, Las sección 01029",2022,28127,"Rozas de Madrid, Las",43.0
"2812701029 Rozas de Madrid, Las sección 01029",2023,28127,"Rozas de Madrid, Las",27.333333333333332
"2812701032 Rozas de Madrid, Las sección 01032",2016,28127,"Rozas de Madrid, Las",31.75
"2812701032 Rozas de Madrid, Las sección 01032",2017,28127,"Rozas de Madrid, Las",4.4
"2812701032 Rozas de Madrid, Las sección 01032",2018,28127,"Rozas de Madrid, Las",36.2
"2812701032 Rozas de Madrid, Las sección 01032",2019,28127,"Rozas de Madrid, Las",19.5
"2812701032 Rozas de Madrid, Las sección 01032",2020,28127,"Rozas de Madrid, Las",3.0
"2812701032 Rozas de Madrid, Las sección 01032",2021,28127,"Rozas de Madrid, Las",22.5
"2812701032 Rozas de Madrid, Las sección 01032",2022,28127,"Rozas de Madrid, Las",14.8
"2812701032 Rozas de Madrid, Las sección 01032",2023,28127,"Rozas de Madrid, Las",32.42857142857143
"2812701035 Rozas de Madrid, Las sección 01035",2015,28127,"Rozas de Madrid, Las",26.53846153846154
"2812701035 Rozas de Madrid, Las sección 01035",2016,28127,"Rozas de Madrid, Las",42.0
"2812701035 Rozas de Madrid, Las sección 01035",2017,28127,"Rozas de Madrid, Las",4.666666666666667
"2812701035 Rozas de Madrid, Las sección 01035",2018,28127,"Rozas de Madrid, Las",11.571428571428571
"2812701035 Rozas de Madrid, Las sección 01035",2019,28127,"Rozas de Madrid, Las",16.285714285714285
"2812701035 Rozas de Madrid, Las sección 01035",2020,28127,"Rozas de Madrid, Las",32.666666666666664
"2812701037 Rozas de Madrid, Las sección 01037",2015,28127,"Rozas de Madrid, Las",43.666666666666664
"2812701037 Rozas de Madrid, Las sección 01037",2016,28127,"Rozas de Madrid, Las",7.0
"2812701037 Rozas de Madrid, Las sección 01037",2017,28127,"Rozas de Madrid, Las",3.5
"2812701037 Rozas de Madrid, Las sección 01037",2018,28127,"Rozas de Madrid, Las",43.333333333333336
"2812701037 Rozas de Madrid, Las sección 01037",2019,28127,"Rozas de Madrid, Las",26.8
"2812701037 Rozas de Madrid, Las sección 01037",2020,28127,"Rozas de Madrid, Las",5.25
"2812701037 Rozas de Madrid, Las sección 01037",2021,28127,"Rozas de Madrid, Las",27.2
"2812701037 Rozas de Madrid, Las sección 01037",2022,28127,"Rozas de Madrid, Las",33.8
"2812701037 Rozas de Madrid, Las sección 01037",2023,28127,"Rozas de Madrid, Las",32.5
"2812701038 Rozas de Madrid, Las sección 01038",2015,28127,"Rozas de Madrid, Las",23.09090909090909
"2812701038 Rozas de Madrid, Las sección 01038",2016,28127,"Rozas de Madrid, Las",35.166666666666664
"2812701038 Rozas de Madrid, Las sección 01038",2017,28127,"Rozas de Madrid, Las",4.0
"2812701038 Rozas de Madrid, Las sección 01038",2018,28127,"Rozas de Madrid, Las",46.625
"2812701038 Rozas de Madrid, Las sección 01038",2019,28127,"Rozas de Madrid, Las",18.571428571428573
"2812701038 Rozas de Madrid, Las sección 01038",2020,28127,"Rozas de Madrid, Las",46.0
"2812701038 Rozas de Madrid, Las sección 01038",2021,28127,"Rozas de Madrid, Las",25.4
"2812701038 Rozas de Madrid, Las sección 01038",2022,28127,"Rozas de Madrid, Las",43.5
"2812701038 Rozas de Madrid, Las sección 01038",2023,28127,"Rozas de Madrid, Las",22.8
"2812701040 Rozas de Madrid, Las sección 01040",2016,28127,"Rozas de Madrid, Las",31.75
"2812701040 Rozas de Madrid, Las sección 01040",2017,28127,"Rozas de Madrid, Las",6.0
"2812701040 Rozas de Madrid, Las sección 01040",2018,28127,"Rozas de Madrid, Las",45.0
"2812701040 Rozas de Madrid, Las sección 01040",2019,28127,"Rozas de Madrid, Las",31.0
"2812701040 Rozas de Madrid, Las sección 01040",2020,28127,"Rozas de Madrid, Las",30.166666666666668
"2812701040 Rozas de Madrid, Las sección 01040",2021,28127,"Rozas de Madrid, Las",49.666666666666664
"2812701040 Rozas de Madrid, Las sección 01040",2022,28127,"Rozas de Madrid, Las",34.5
"2812701040 Rozas de Madrid, Las sección 01040",2023,28127,"Rozas de Madrid, Las",39.6
"2812701046 Rozas de Madrid, Las sección 01046",2016,28127,"Rozas de Madrid, Las",19.0
"2812701046 Rozas de Madrid, Las sección 01046",2017,28127,"Rozas de Madrid, Las",9.0
"2812701046 Rozas de Madrid, Las sección 01046",2018,28127,"Rozas de Madrid, Las",39.5
"2812701046 Rozas de Madrid, Las sección 01046",2019,28127,"Rozas de Madrid, Las",37.833333333333336
"2812701046 Rozas de Madrid, Las sección 01046",2020,28127,"Rozas de Madrid, Las",18.142857142857142
"2812701046 Rozas de Madrid, Las sección 01046",2021,28127,"Rozas de Madrid, Las",5.0
"2812701046 Rozas de Madrid, Las sección 01046",2022,28127,"Rozas de Madrid, Las",4.4
"2812701046 Rozas de Madrid, Las sección 01046",2023,28127,"Rozas de Madrid, Las",23.2
"2812701051 Rozas de Madrid, Las sección 01051",2022,28127,"Rozas de Madrid, Las",1.5
2812901001 San Agustín del Guadalix sección 01001,2016,28129,San Agustín del Guadalix,25.75
2812901001 San Agustín del Guadalix sección 01001,2017,28129,San Agustín del Guadalix,16.5
2812901001 San Agustín del Guadalix sección 01001,2018,28129,San Agustín del Guadalix,24.166666666666668
2812901001 San Agustín del Guadalix sección 01001,2019,28129,San Agustín del Guadalix,22.2
2812901001 San Agustín del Guadalix sección 01001,2020,28129,San Agustín del Guadalix,16.75
2812901001 San Agustín del Guadalix sección 01001,2021,28129,San Agustín del Guadalix,16.666666666666668
2812901001 San Agustín del Guadalix sección 01001,2022,28129,San Agustín del Guadalix,26.666666666666668
2812901001 San Agustín del Guadalix sección 01001,2023,28129,San Agustín del Guadalix,21.5
2812901003 San Agustín del Guadalix sección 01003,2015,28129,San Agustín del Guadalix,31.571428571428573
2812901003 San Agustín del Guadalix sección 01003,2016,28129,San Agustín del Guadalix,39.5
2812901003 San Agustín del Guadalix sección 01003,2017,28129,San Agustín del Guadalix,15.0
2812901003 San Agustín del Guadalix sección 01003,2018,28129,San Agustín del Guadalix,25.5
2812901003 San Agustín del Guadalix sección 01003,2019,28129,San Agustín del Guadalix,24.5
2812901003 San Agustín del Guadalix sección 01003,2020,28129,San Agustín del Guadalix,30.875
2812901003 San Agustín del Guadalix sección 01003,2021,28129,San Agustín del Guadalix,22.0
2812901003 San Agustín del Guadalix sección 01003,2022,28129,San Agustín del Guadalix,34.857142857142854
2812901003 San Agustín del Guadalix sección 01003,2023,28129,San Agustín del Guadalix,37.142857142857146
2812901004 San Agustín del Guadalix sección 01004,2020,28129,San Agustín del Guadalix,29.25
2812901004 San Agustín del Guadalix sección 01004,2021,28129,San Agustín del Guadalix,27.5
2812901004 San Agustín del Guadalix sección 01004,2022,28129,San Agustín del Guadalix,22.4
2812901004 San Agustín del Guadalix sección 01004,2023,28129,San Agustín del Guadalix,16.6
2813001007 San Fernando de Henares sección 01007,2023,28130,San Fernando de Henares,11.5
2813101006 San Lorenzo de El Escorial sección 01006,2015,28131,San Lorenzo de El Escorial,30.0
2813101006 San Lorenzo de El Escorial sección 01006,2016,28131,San Lorenzo de El Escorial,21.6
2813101006 San Lorenzo de El Escorial sección 01006,2017,28131,San Lorenzo de El Escorial,9.25
2813101006 San Lorenzo de El Escorial sección 01006,2018,28131,San Lorenzo de El Escorial,17.333333333333332
2813101006 San Lorenzo de El Escorial sección 01006,2019,28131,San Lorenzo de El Escorial,15.0
2813101006 San Lorenzo de El Escorial sección 01006,2020,28131,San Lorenzo de El Escorial,28.857142857142858
2813101006 San Lorenzo de El Escorial sección 01006,2021,28131,San Lorenzo de El Escorial,22.25
2813101006 San Lorenzo de El Escorial sección 01006,2022,28131,San Lorenzo de El Escorial,16.0
2813101006 San Lorenzo de El Escorial sección 01006,2023,28131,San Lorenzo de El Escorial,17.2
2813201004 San Martín de la Vega sección 01004,2015,28132,San Martín de la Vega,16.11111111111111
2813201004 San Martín de la Vega sección 01004,2016,28132,San Martín de la Vega,24.875
2813201004 San Martín de la Vega sección 01004,2017,28132,San Martín de la Vega,16.5
2813201004 San Martín de la Vega sección 01004,2018,28132,San Martín de la Vega,16.0
2813201004 San Martín de la Vega sección 01004,2019,28132,San Martín de la Vega,7.5
2813201004 San Martín de la Vega sección 01004,2020,28132,San Martín de la Vega,11.75
2813201004 San Martín de la Vega sección 01004,2021,28132,San Martín de la Vega,11.666666666666666
2813201004 San Martín de la Vega sección 01004,2022,28132,San Martín de la Vega,16.0
2813201004 San Martín de la Vega sección 01004,2023,28132,San Martín de la Vega,11.4
2813201006 San Martín de la Vega sección 01006,2015,28132,San Martín de la Vega,20.6
2813201006 San Martín de la Vega sección 01006,2016,28132,San Martín de la Vega,7.333333333333333
2813201006 San Martín de la Vega sección 01006,2017,28132,San Martín de la Vega,29.8
2813201006 San Martín de la Vega sección 01006,2018,28132,San Martín de la Vega,21.666666666666668
2813201006 San Martín de la Vega sección 01006,2019,28132,San Martín de la Vega,11.714285714285714
2813201006 San Martín de la Vega sección 01006,2020,28132,San Martín de la Vega,17.6
2813201006 San Martín de la Vega sección 01006,2021,28132,San Martín de la Vega,16.4
2813201006 San Martín de la Vega sección 01006,2022,28132,San Martín de la Vega,20.4
2813201006 San Martín de la Vega sección 01006,2023,28132,San Martín de la Vega,20.6
2813201007 San Martín de la Vega sección 01007,2015,28132,San Martín de la Vega,16.5
2813201007 San Martín de la Vega sección 01007,2016,28132,San Martín de la Vega,15.333333333333334
2813201007 San Martín de la Vega sección 01007,2017,28132,San Martín de la Vega,13.333333333333334
2813201007 San Martín de la Vega sección 01007,2018,28132,San Martín de la Vega,14.0
2813201007 San Martín de la Vega sección 01007,2019,28132,San Martín de la Vega,16.333333333333332
2813201007 San Martín de la Vega sección 01007,2020,28132,San Martín de la Vega,17.428571428571427
2813201007 San Martín de la Vega sección 01007,2021,28132,San Martín de la Vega,16.571428571428573
2813201007 San Martín de la Vega sección 01007,2022,28132,San Martín de la Vega,21.666666666666668
2813201007 San Martín de la Vega sección 01007,2023,28132,San Martín de la Vega,12.4
2813201008 San Martín de la Vega sección 01008,2015,28132,San Martín de la Vega,20.333333333333332
2813201008 San Martín de la Vega sección 01008,2016,28132,San Martín de la Vega,8.666666666666666
2813201008 San Martín de la Vega sección 01008,2017,28132,San Martín de la Vega,31.666666666666668
2813201008 San Martín de la Vega sección 01008,2018,28132,San Martín de la Vega,16.166666666666668
2813201008 San Martín de la Vega sección 01008,2019,28132,San Martín de la Vega,19.0
2813201008 San Martín de la Vega sección 01008,2020,28132,San Martín de la Vega,12.8
2813201008 San Martín de la Vega sección 01008,2021,28132,San Martín de la Vega,18.166666666666668
2813201008 San Martín de la Vega sección 01008,2022,28132,San Martín de la Vega,19.0
2813301002 San Martín de Valdeiglesias sección 01002,2015,28133,San Martín de Valdeiglesias,16.333333333333332
2813301002 San Martín de Valdeiglesias sección 01002,2016,28133,San Martín de Valdeiglesias,19.833333333333332
2813301002 San Martín de Valdeiglesias sección 01002,2017,28133,San Martín de Valdeiglesias,21.0
2813301002 San Martín de Valdeiglesias sección 01002,2018,28133,San Martín de Valdeiglesias,15.714285714285714
2813301002 San Martín de Valdeiglesias sección 01002,2019,28133,San Martín de Valdeiglesias,25.88888888888889
2813301002 San Martín de Valdeiglesias sección 01002,2020,28133,San Martín de Valdeiglesias,21.666666666666668
2813301002 San Martín de Valdeiglesias sección 01002,2021,28133,San Martín de Valdeiglesias,21.25
2813301002 San Martín de Valdeiglesias sección 01002,2022,28133,San Martín de Valdeiglesias,16.571428571428573
2813301002 San Martín de Valdeiglesias sección 01002,2023,28133,San Martín de Valdeiglesias,11.0
2813301003 San Martín de Valdeiglesias sección 01003,2019,28133,San Martín de Valdeiglesias,16.333333333333332
2813301003 San Martín de Valdeiglesias sección 01003,2020,28133,San Martín de Valdeiglesias,20.75
2813301003 San Martín de Valdeiglesias sección 01003,2021,28133,San Martín de Valdeiglesias,9.0
2813301003 San Martín de Valdeiglesias sección 01003,2022,28133,San Martín de Valdeiglesias,27.333333333333332
2813301003 San Martín de Valdeiglesias sección 01003,2023,28133,San Martín de Valdeiglesias,13.5
2813401032 San Sebastián de los Reyes sección 01032,2023,28134,San Sebastián de los Reyes,26.5
2813401033 San Sebastián de los Reyes sección 01033,2015,28134,San Sebastián de los Reyes,45.0
2813401033 San Sebastián de los Reyes sección 01033,2016,28134,San Sebastián de los Reyes,15.5
2813401033 San Sebastián de los Reyes sección 01033,2017,28134,San Sebastián de los Reyes,9.0
2813401033 San Sebastián de los Reyes sección 01033,2018,28134,San Sebastián de los Reyes,26.333333333333332
2813401033 San Sebastián de los Reyes sección 01033,2019,28134,San Sebastián de los Reyes,17.4
2813401033 San Sebastián de los Reyes sección 01033,2020,28134,San Sebastián de los Reyes,24.285714285714285
2813401033 San Sebastián de los Reyes sección 01033,2021,28134,San Sebastián de los Reyes,33.0
2813401033 San Sebastián de los Reyes sección 01033,2022,28134,San Sebastián de los Reyes,45.166666666666664
2813401033 San Sebastián de los Reyes sección 01033,2023,28134,San Sebastián de los Reyes,20.5
2813401043 San Sebastián de los Reyes sección 01043,2015,28134,San Sebastián de los Reyes,35.6
2813401043 San Sebastián de los Reyes sección 01043,2016,28134,San Sebastián de los Reyes,42.0
2813401043 San Sebastián de los Reyes sección 01043,2017,28134,San Sebastián de los Reyes,5.5
2813401043 San Sebastián de los Reyes sección 01043,2018,28134,San Sebastián de los Reyes,32.75
2813401043 San Sebastián de los Reyes sección 01043,2019,28134,San Sebastián de los Reyes,44.57142857142857
2813401043 San Sebastián de los Reyes sección 01043,2020,28134,San Sebastián de los Reyes,47.857142857142854
2813401043 San Sebastián de los Reyes sección 01043,2021,28134,San Sebastián de los Reyes,55.833333333333336
2813401043 San Sebastián de los Reyes sección 01043,2022,28134,San Sebastián de los Reyes,3.6666666666666665
2813401043 San Sebastián de los Reyes sección 01043,2023,28134,San Sebastián de los Reyes,22.375
2813401044 San Sebastián de los Reyes sección 01044,2015,28134,San Sebastián de los Reyes,28.571428571428573
2813401044 San Sebastián de los Reyes sección 01044,2016,28134,San Sebastián de los Reyes,25.714285714285715
2813401045 San Sebastián de los Reyes sección 01045,2015,28134,San Sebastián de los Reyes,21.0
2813401045 San Sebastián de los Reyes sección 01045,2016,28134,San Sebastián de los Reyes,19.8
2813401046 San Sebastián de los Reyes sección 01046,2022,28134,San Sebastián de los Reyes,20.5
2813401046 San Sebastián de los Reyes sección 01046,2023,28134,San Sebastián de los Reyes,45.5
2813401047 San Sebastián de los Reyes sección 01047,2016,28134,San Sebastián de los Reyes,31.75
2813401047 San Sebastián de los Reyes sección 01047,2018,28134,San Sebastián de los Reyes,39.833333333333336
2813401047 San Sebastián de los Reyes sección 01047,2019,28134,San Sebastián de los Reyes,24.666666666666668
2813401047 San Sebastián de los Reyes sección 01047,2020,28134,San Sebastián de los Reyes,27.8
2813401047 San Sebastián de los Reyes sección 01047,2021,28134,San Sebastián de los Reyes,23.4
2813401047 San Sebastián de los Reyes sección 01047,2022,28134,San Sebastián de los Reyes,34.6
2813401047 San Sebastián de los Reyes sección 01047,2023,28134,San Sebastián de los Reyes,21.75
2813401050 San Sebastián de los Reyes sección 01050,2016,28134,San Sebastián de los Reyes,6.0
2813401050 San Sebastián de los Reyes sección 01050,2017,28134,San Sebastián de los Reyes,0.5
2813401050 San Sebastián de los Reyes sección 01050,2018,28134,San Sebastián de los Reyes,20.714285714285715
2813401050 San Sebastián de los Reyes sección 01050,2019,28134,San Sebastián de los Reyes,7.375
2813401050 San Sebastián de los Reyes sección 01050,2020,28134,San Sebastián de los Reyes,12.0
2813401052 San Sebastián de los Reyes sección 01052,2022,28134,San Sebastián de los Reyes,40.0
2813401052 San Sebastián de los Reyes sección 01052,2023,28134,San Sebastián de los Reyes,28.857142857142858
"2813701001 Santos de la Humosa, Los sección 01001",2016,28137,"Santos de la Humosa, Los",17.0
"2813701001 Santos de la Humosa, Los sección 01001",2017,28137,"Santos de la Humosa, Los",16.75
"2813701001 Santos de la Humosa, Los sección 01001",2018,28137,"Santos de la Humosa, Los",13.5
"2813701001 Santos de la Humosa, Los sección 01001",2019,28137,"Santos de la Humosa, Los",19.333333333333332
"2813701001 Santos de la Humosa, Los sección 01001",2020,28137,"Santos de la Humosa, Los",20.0
"2813701001 Santos de la Humosa, Los sección 01001",2021,28137,"Santos de la Humosa, Los",14.25
"2813701001 Santos de la Humosa, Los sección 01001",2022,28137,"Santos de la Humosa, Los",12.142857142857142
"2813701001 Santos de la Humosa, Los sección 01001",2023,28137,"Santos de la Humosa, Los",16.2
2814101001 Sevilla la Nueva sección 01001,2015,28141,Sevilla la Nueva,18.142857142857142
2814101001 Sevilla la Nueva sección 01001,2016,28141,Sevilla la Nueva,19.0
2814101001 Sevilla la Nueva sección 01001,2017,28141,Sevilla la Nueva,13.0
2814101001 Sevilla la Nueva sección 01001,2018,28141,Sevilla la Nueva,18.0
2814101001 Sevilla la Nueva sección 01001,2019,28141,Sevilla la Nueva,14.0
2814101001 Sevilla la Nueva sección 01001,2020,28141,Sevilla la Nueva,17.875
2814101001 Sevilla la Nueva sección 01001,2021,28141,Sevilla la Nueva,20.0
2814101001 Sevilla la Nueva sección 01001,2022,28141,Sevilla la Nueva,19.0
2814101001 Sevilla la Nueva sección 01001,2023,28141,Sevilla la Nueva,10.4
2814101003 Sevilla la Nueva sección 01003,2015,28141,Sevilla la Nueva,13.833333333333334
2814101003 Sevilla la Nueva sección 01003,2016,28141,Sevilla la Nueva,19.666666666666668
2814101003 Sevilla la Nueva sección 01003,2017,28141,Sevilla la Nueva,16.0
2814101003 Sevilla la Nueva sección 01003,2018,28141,Sevilla la Nueva,24.0
2814101003 Sevilla la Nueva sección 01003,2019,28141,Sevilla la Nueva,14.0
2814101003 Sevilla la Nueva sección 01003,2020,28141,Sevilla la Nueva,18.75
2814101003 Sevilla la Nueva sección 01003,2021,28141,Sevilla la Nueva,16.0
2814101003 Sevilla la Nueva sección 01003,2022,28141,Sevilla la Nueva,15.5
2814101003 Sevilla la Nueva sección 01003,2023,28141,Sevilla la Nueva,16.6
2814401001 Soto del Real sección 01001,2015,28144,Soto del Real,28.25
2814401001 Soto del Real sección 01001,2016,28144,Soto del Real,17.0
2814401001 Soto del Real sección 01001,2018,28144,Soto del Real,20.22222222222222
2814401001 Soto del Real sección 01001,2019,28144,Soto del Real,16.5
2814401001 Soto del Real sección 01001,2020,28144,Soto del Real,16.833333333333332
2814401001 Soto del Real sección 01001,2021,28144,Soto del Real,16.333333333333332
2814401001 Soto del Real sección 01001,2022,28144,Soto del Real,22.0
2814401001 Soto del Real sección 01001,2023,28144,Soto del Real,25.0
2814601001 Tielmes sección 01001,2015,28146,Tielmes,14.0
2814601001 Tielmes sección 01001,2016,28146,Tielmes,23.333333333333332
2814601001 Tielmes sección 01001,2018,28146,Tielmes,7.75
2814601001 Tielmes sección 01001,2019,28146,Tielmes,16.0
2814601001 Tielmes sección 01001,2020,28146,Tielmes,17.666666666666668
2814601001 Tielmes sección 01001,2021,28146,Tielmes,14.25
2814601001 Tielmes sección 01001,2022,28146,Tielmes,10.833333333333334
2814601001 Tielmes sección 01001,2023,28146,Tielmes,8.125
2814801012 Torrejón de Ardoz sección 01012,2018,28148,Torrejón de Ardoz,5.0
2814801012 Torrejón de Ardoz sección 01012,2019,28148,Torrejón de Ardoz,6.833333333333333
2814801012 Torrejón de Ardoz sección 01012,2020,28148,Torrejón de Ardoz,14.2
2814801012 Torrejón de Ardoz sección 01012,2021,28148,Torrejón de Ardoz,14.428571428571429
2814801013 Torrejón de Ardoz sección 01013,2015,28148,Torrejón de Ardoz,11.444444444444445
2814801013 Torrejón de Ardoz sección 01013,2016,28148,Torrejón de Ardoz,7.142857142857143
2814801013 Torrejón de Ardoz sección 01013,2017,28148,Torrejón de Ardoz,6.666666666666667
2814801013 Torrejón de Ardoz sección 01013,2018,28148,Torrejón de Ardoz,18.75
2814801013 Torrejón de Ardoz sección 01013,2019,28148,Torrejón de Ardoz,20.0
2814801013 Torrejón de Ardoz sección 01013,2020,28148,Torrejón de Ardoz,11.727272727272727
2814801013 Torrejón de Ardoz sección 01013,2022,28148,Torrejón de Ardoz,13.333333333333334
2814801013 Torrejón de Ardoz sección 01013,2023,28148,Torrejón de Ardoz,17.0
2814802021 Torrejón de Ardoz sección 02021,2021,28148,Torrejón de Ardoz,18.625
2814802021 Torrejón de Ardoz sección 02021,2022,28148,Torrejón de Ardoz,21.8
2814802021 Torrejón de Ardoz sección 02021,2023,28148,Torrejón de Ardoz,14.0
2814802022 Torrejón de Ardoz sección 02022,2022,28148,Torrejón de Ardoz,15.142857142857142
2814802022 Torrejón de Ardoz sección 02022,2023,28148,Torrejón de Ardoz,18.5
2814802023 Torrejón de Ardoz sección 02023,2016,28148,Torrejón de Ardoz,19.142857142857142
2814802023 Torrejón de Ardoz sección 02023,2017,28148,Torrejón de Ardoz,5.0
2814802023 Torrejón de Ardoz sección 02023,2018,28148,Torrejón de Ardoz,23.0
2814802023 Torrejón de Ardoz sección 02023,2019,28148,Torrejón de Ardoz,14.916666666666666
2814802023 Torrejón de Ardoz sección 02023,2020,28148,Torrejón de Ardoz,17.75
2814802023 Torrejón de Ardoz sección 02023,2021,28148,Torrejón de Ardoz,20.5
2814802025 Torrejón de Ardoz sección 02025,2016,28148,Torrejón de Ardoz,20.3
2814802025 Torrejón de Ardoz sección 02025,2017,28148,Torrejón de Ardoz,16.5
2814802025 Torrejón de Ardoz sección 02025,2018,28148,Torrejón de Ardoz,23.25
2814802025 Torrejón de Ardoz sección 02025,2019,28148,Torrejón de Ardoz,28.0
2814802025 Torrejón de Ardoz sección 02025,2020,28148,Torrejón de Ardoz,38.5
2814802025 Torrejón de Ardoz sección 02025,2021,28148,Torrejón de Ardoz,9.25
2814802026 Torrejón de Ardoz sección 02026,2019,28148,Torrejón de Ardoz,20.333333333333332
2814802026 Torrejón de Ardoz sección 02026,2020,28148,Torrejón de Ardoz,25.0
2814802026 Torrejón de Ardoz sección 02026,2021,28148,Torrejón de Ardoz,18.0
2814802026 Torrejón de Ardoz sección 02026,2022,28148,Torrejón de Ardoz,9.5
2814802026 Torrejón de Ardoz sección 02026,2023,28148,Torrejón de Ardoz,28.666666666666668
2814803008 Torrejón de Ardoz sección 03008,2023,28148,Torrejón de Ardoz,7.25
2814804017 Torrejón de Ardoz sección 04017,2015,28148,Torrejón de Ardoz,16.333333333333332
2814901002 Torrejón de la Calzada sección 01002,2015,28149,Torrejón de la Calzada,17.6
2814901002 Torrejón de la Calzada sección 01002,2016,28149,Torrejón de la Calzada,15.2
2815201003 Torrelodones sección 01003,2020,28152,Torrelodones,54.166666666666664
2815201003 Torrelodones sección 01003,2021,28152,Torrelodones,4.666666666666667
2815201003 Torrelodones sección 01003,2022,28152,Torrelodones,24.625
2815201003 Torrelodones sección 01003,2023,28152,Torrelodones,46.333333333333336
2815201005 Torrelodones sección 01005,2019,28152,Torrelodones,34.285714285714285
2815201005 Torrelodones sección 01005,2020,28152,Torrelodones,30.5
2815201005 Torrelodones sección 01005,2021,28152,Torrelodones,32.5
2815201005 Torrelodones sección 01005,2022,28152,Torrelodones,30.833333333333332
2815201005 Torrelodones sección 01005,2023,28152,Torrelodones,46.75
